aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,country_of_origin,variety,processing_method
7.582518874978639,7.08,7.093520529421816,7.17,7.818998345556823,7.3264794705781835,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.542080509209889,7.5337062140356545,7.42,7.386293785964345,7.292080509209889,7.42,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.785154316729054,7.67,7.5,7.900308633458107,7.060142760221707,7.349691366541893,10.0,10.0,10.0,United States,Hawaiian Kona,Washed / Wet
7.227782245343007,7.055005026010883,7.0327872713538895,7.33,7.33,7.147782245343007,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.342475490305301,7.58,7.335260416898764,7.014950980610601,7.5,8.242264092795935,10.0,10.0,10.0,Taiwan,Hawaiian Kona,Washed / Wet
8.260675286098952,7.887816091551665,7.83,7.75,7.554367816896671,7.457140805452713,9.33,10.0,8.84579023325481,Taiwan,Other,Natural / Dry
7.2038717645417325,7.1519774996511805,7.123871764541732,7.5461282354582675,7.376128235458268,7.17,10.0,10.0,10.0,Asia Pacific,Other,Natural / Dry
7.638091410043729,7.42,6.970954294978135,7.793444246342924,7.438277876828538,7.5,9.33,9.33,10.0,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped
7.10244435445162,7.399437950846297,7.100562049153703,6.963568452759027,6.784888708903241,6.713568452759027,8.67,10.0,10.0,United States,Catimor,Semi-washed / Semi-pulped
7.110710940934359,7.481027501098995,6.822765943132349,7.308655938736369,7.591738442033354,7.289683439835365,9.33,10.0,10.0,Taiwan,Typica,Washed / Wet
7.2852905631088145,7.380258278318946,7.5,7.67,7.460258278318946,7.380258278318946,10.0,10.0,10.0,United States,Typica,Washed / Wet
7.022919254901847,7.134344061794387,7.245768868686927,7.727080745098153,7.78142480689254,6.737263316696235,9.922779972668312,5.778601544859682,6.67,United States,Hawaiian Kona,Natural / Dry
7.83,7.75,7.623229912339433,7.853385043830284,7.83,7.75,9.33,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped
7.318185409607611,7.92425325254126,7.92425325254126,7.92,7.92425325254126,8.07574674745874,10.0,10.0,9.298336897748397,Other,Hawaiian Kona,Natural / Dry
7.890812583112779,7.640812583112779,7.42,7.261585843998124,7.359187416887221,7.560812583112779,10.0,10.0,10.0,Taiwan,Typica,Other
7.693632526281282,8.266570762976729,8.16946873008415,8.025101644629006,7.5407345591738615,7.718285381488364,9.33,9.33,5.232980447601348,Other,Other,Natural / Dry
7.715413744883289,7.42,6.9322931275583555,7.95775420787699,7.356122896061505,7.5,9.33,9.33,10.0,Brazil,Yellow Bourbon,Natural / Dry
6.993779181926592,7.064630920053934,7.00292744379925,7.24707255620075,7.493779181926592,7.423293374274157,9.33,10.0,10.0,Brazil,Other,Washed / Wet
8.091347215553327,7.886726959239344,7.391636520380328,7.886726959239344,7.550994578644552,7.630994578644552,10.0,10.0,9.33,United States,Other,Washed / Wet
7.67,7.593089157571388,7.656910842428612,7.493475302267812,7.67,7.83,10.0,10.0,10.0,Taiwan,Bourbon,Washed / Wet
7.797309816352655,7.854619632705311,7.490203989939604,7.699239265410622,7.712486193707739,7.75,10.0,10.0,10.0,Asia Pacific,Catimor,Natural / Dry
7.5,7.474226121989463,7.881547756021074,7.554769490772391,7.724769490772391,7.644226121989463,10.0,10.0,10.0,Central America,Catimor,Pulped natural / honey
7.2468708233866215,7.171656622912965,7.17,7.251472553700413,7.498527446299587,7.331472553700413,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.736149685746061,7.90556789943874,7.5,7.67443210056126,7.008836427385357,7.183850314253939,9.33,10.0,10.0,Peru,Caturra,Washed / Wet
7.682498542052061,7.42,7.432498542052061,7.511109815157388,7.432498542052061,7.432498542052061,10.0,10.0,10.0,Brazil,Arusha,Natural / Dry
7.84147588979108,7.859016073472613,7.502294202049686,7.708032146945227,7.567048220417839,7.791967853054773,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.4035672104654955,7.016432789534504,7.4384868882263175,7.233567210465496,7.0286475327046745,7.33,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.42,7.335481066613431,7.335481066613431,7.58,7.590962133226861,7.426166199940109,8.67,10.0,10.0,Mexico,Catimor,Other
7.516490793958966,7.186490793958966,6.5,5.766695466148938,7.889574717971883,6.080102336094986,9.33,10.0,9.33,Asia Pacific,Other,Washed / Wet
7.588956449001117,7.33,7.409508917176996,7.369754458588498,7.090491082823004,7.909508917176996,10.0,10.0,10.0,Mexico,Hawaiian Kona,Washed / Wet
8.129957200580424,8.08991440116085,7.914909051233403,8.17,8.20513374818617,8.41008559883915,10.0,10.0,10.0,Asia Pacific,Sumatra,Washed / Wet
8.194463060861054,8.42,8.232479056531314,8.385536939138946,7.961984004329739,8.28801599567026,10.0,10.0,10.0,United States,Other,Washed / Wet
7.24358489016915,7.075140068309962,6.816975383070698,7.165140068309962,7.326695246450774,6.820280136619924,8.683024616929302,8.67,9.33,Asia Pacific,Typica,Washed / Wet
7.910210354956041,7.818986649325546,7.75,7.75,7.75,7.75,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.6062130695108205,7.215398748245717,7.491611817756538,7.92,7.94621306951082,7.403223635513075,10.0,10.0,10.0,Asia Pacific,Peaberry,Natural / Dry
7.530538621288707,7.58,7.623965669965594,7.456034330034406,7.67,7.58,10.0,10.0,10.0,Brazil,Arusha,Pulped natural / honey
7.515490290469402,7.139019419061196,6.840612261344315,7.484509709530598,7.186102551813717,6.91867597503564,8.67,10.0,10.0,Brazil,Typica,Other
8.471833924359153,7.903552931435777,8.0,8.045386855794929,7.653552931435777,8.096447068564224,10.0,10.0,10.0,Brazil,Bourbon,Other
7.67,7.211948570413372,7.42,7.4020934449004105,7.725957984686217,7.42,10.0,10.0,10.0,Taiwan,Other,Natural / Dry
7.6327444689309845,7.58,7.552744468930984,7.447255531069016,7.58,7.6327444689309845,10.0,10.0,10.0,Asia Pacific,Yellow Bourbon,Washed / Wet
8.073539476237526,7.549132632396008,7.274725788554491,7.629132632396008,7.1455931561584825,7.42,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.643379862435004,6.977004002653776,6.940244277783769,7.193432207674383,8.056567792325618,7.416812070109386,8.45038386508878,9.33,9.33,Peru,Bourbon,Semi-washed / Semi-pulped
7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.169895824639079,7.08,7.250221372641956,7.420117197281035,7.249895824639079,7.330208350721841,10.0,10.0,10.0,Mexico,Typica,Semi-washed / Semi-pulped
6.921892117522359,7.026886639915204,7.379989044785691,7.5,7.553113360084796,7.379989044785691,10.0,10.0,10.0,Brazil,Catuai,Washed / Wet
7.159852013666045,7.159852013666045,6.968287542706392,7.0,7.25,6.909852013666045,10.0,10.0,10.0,Taiwan,Typica,Other
7.981321368162098,7.4771014696497735,7.83,7.470255794026031,7.823154324376257,8.19974420597397,9.33,10.0,9.33,United States,Typica,Other
7.5,7.67,7.23308150161294,7.92,7.92691849838706,7.67,10.0,10.0,10.0,Asia Pacific,Other,Natural / Dry
7.318661908428024,7.318661908428024,7.260078303619534,7.52141639519151,7.510078303619534,7.510078303619534,10.0,10.0,10.0,Peru,Other,Other
8.64859511949273,8.14859511949273,7.463976940729035,7.826549000950801,7.536023059270965,7.90204611854193,10.0,10.0,10.0,Brazil,Catuai,Washed / Wet
7.354854955492023,7.722252216022872,7.993843674773402,7.8486986302654245,5.222252216022872,3.752103140677674,10.0,10.0,8.808988719281379,Taiwan,Other,Washed / Wet
7.5,7.9205922117629415,7.58,7.483745775001875,7.704703894118529,7.83,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Washed / Wet
7.3041074320548836,7.924939415798762,7.7730156159512145,7.548908183896332,7.42,7.87603123190243,10.0,10.0,10.0,Brazil,Typica,Semi-washed / Semi-pulped
7.42,7.273933368377402,7.67,7.33,7.42,7.443933368377402,10.0,10.0,9.109031510663877,Taiwan,Yellow Bourbon,Semi-washed / Semi-pulped
6.13285494966111,5.815805874323076,6.431254079391025,6.4520545145260675,6.897502719594017,5.6666063094581185,10.0,4.170907288511965,7.519557234120084,Haiti,Other,Natural / Dry
6.915383431226501,7.08,7.25,6.835383431226501,7.015066758801412,7.17,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.264331916285477,7.342165958142738,6.836768619196058,7.33,7.67,7.66539733894668,9.33,9.33,10.651860100554565,Taiwan,Hawaiian Kona,Semi-washed / Semi-pulped
8.082931018834383,7.3892069071926185,7.367862073972997,7.478655166780378,7.315724147945994,7.367862073972997,8.893344869523851,10.0,7.684275852054006,Other,Other,Other
7.67,7.5,7.218729773573333,7.218729773573333,7.67,7.565275081010196,10.0,10.0,10.0,East Africa,Typica,Washed / Wet
7.42,7.280370999838897,6.861829687248276,7.25145868740938,7.382015187167724,7.5,9.33,8.745303561825379,10.0,United States,Other,Semi-washed / Semi-pulped
7.422544879541168,7.417737884852295,7.25,7.674806994688873,7.325193005311127,7.252262115147705,10.0,10.0,10.0,Asia Pacific,Catuai,Washed / Wet
7.5,7.67,7.089697135333481,8.083405947973233,7.83,7.516206166613427,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.5,7.8930397734516955,7.33,7.544540127433422,7.544540127433422,8.018499646018274,10.0,10.0,10.0,Brazil,Catuai,Other
7.996231472372205,7.845545176464652,7.837537055255589,7.42,7.246231472372205,7.238223351163143,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.67,7.700934962872252,7.56362266671469,7.439949777953863,7.844557629586943,8.231869925744505,10.0,10.0,9.33,Brazil,Other,Washed / Wet
6.83,6.937504718151569,6.937504718151569,6.694618781558283,6.975381218441717,6.893938250145074,9.33,10.0,10.218267155035003,Asia Pacific,Other,Washed / Wet
7.429750547040601,7.500969365420676,7.899280087538723,7.5,7.679750547040601,7.67,10.0,10.0,10.0,Central America,Catimor,Pulped natural / honey
7.42,7.577514753515941,7.327514753515941,7.33,7.577514753515941,7.577514753515941,10.0,10.0,10.0,Asia Pacific,Other,Other
7.377777628994405,7.6011111855027975,7.5,7.985972454696242,7.872222371005595,7.83,8.495832719601921,8.495832719601921,9.33,United States,Other,Semi-washed / Semi-pulped
7.886292057009216,7.778146028504608,7.567766649649192,7.201664282067684,7.108146028504608,7.108146028504608,10.0,10.0,10.0,Taiwan,Typica,Other
7.17,7.33,6.91116398483016,7.42,7.128194816390663,6.958194816390663,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.419666450964744,7.5,7.5,7.382195976924585,7.67,7.83,10.0,10.0,10.0,Taiwan,Other,Other
7.208031228186551,7.2948564555791755,7.1183183170282,7.42,7.516538138550976,7.1183183170282,9.33,9.191493089635575,7.3869237228980476,Other,Other,Natural / Dry
7.67,7.787008095982641,7.462991904017359,7.71163410798047,7.67,7.83,10.0,10.0,10.0,Taiwan,Catimor,Natural / Dry
7.904353914693638,7.904353914693638,7.828002068723981,8.211063812804895,8.003648154030342,7.904353914693638,9.33,9.33,9.33,United States,Other,Semi-washed / Semi-pulped
7.272587906191238,7.392982544089994,7.25,7.477412093808762,7.25,7.142982544089994,10.0,10.0,10.0,Asia Pacific,Catuai,Washed / Wet
8.175785108092104,8.300267747005261,8.015785108092103,8.065133873502631,8.141302469178948,8.065133873502631,9.33,9.33,10.25670408968684,United States,Other,Other
7.960144237910494,7.540144237910494,7.3087471681650324,7.5587471681650324,7.209855762089506,7.401108593924473,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.42,7.344985536373091,7.155014463626909,7.155014463626909,7.155014463626909,7.25,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.273565029251576,7.2529926040418005,6.92,7.023565029251576,7.2470073959581995,6.860572425209774,9.33,9.33,9.33,United States,Other,Other
7.534834701228548,7.5963928005781405,7.4036071994218595,7.5,7.76639280057814,7.295165298771452,10.0,10.0,10.0,Mexico,Typica,Pulped natural / honey
7.871033680848453,7.628966319151547,7.286401714098519,7.6930814454772545,7.58,7.67,9.33,10.0,10.0,United States,Typica,Other
7.142781705339723,7.635690145708711,7.58,7.9585985860776995,7.898619708582578,7.58,10.0,10.0,10.0,Taiwan,Caturra,Washed / Wet
7.5655824324359005,7.219137678853694,6.9344175675640995,7.1844175675640995,7.389137678853694,7.391724642292613,7.486913910942659,8.415385850542974,6.380665739253379,United States,Hawaiian Kona,Natural / Dry
7.747904918707898,7.819248816629243,7.352846264662858,7.67,7.600751183370757,7.83,10.0,10.0,10.0,Taiwan,Catimor,Washed / Wet
7.879690093191278,7.799690093191278,7.775591448031466,7.450309906808722,7.58,7.725901354840188,10.0,10.0,10.0,East Africa,Other,Washed / Wet
7.5,7.42,7.372228862815929,6.990263666516152,7.711965196299777,7.207771137184071,10.0,10.0,10.0,Mexico,Typica,Semi-washed / Semi-pulped
7.637354562534091,7.141322718732955,7.141322718732955,7.141322718732955,7.141322718732955,7.141322718732955,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.759258515697466,7.58,7.488681805684385,7.488681805684385,7.338599418539658,7.0,10.0,10.0,10.0,Taiwan,Typica,Other
8.385799603807484,6.997328656326967,6.843843017506495,7.4769712776409465,6.997328656326967,6.690357378686021,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.17,7.238186343807383,7.109389916615659,7.42,7.109389916615659,7.189389916615659,10.0,10.0,10.0,Brazil,Typica,Washed / Wet
8.100724023413495,7.785961450246326,7.75,7.850724023413494,7.58,7.649275976586506,10.0,10.0,10.0,Mexico,Typica,Semi-washed / Semi-pulped
7.275492189125081,7.146007351411689,7.066504135169075,7.054507810874919,7.042511486580764,8.141481162007548,10.0,10.0,10.0,United States,Typica,Washed / Wet
7.25,7.08,7.25,7.270528963080198,7.128942073839603,7.270528963080198,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.67826018070575,7.67826018070575,7.902447116000282,7.82173981929425,7.5,7.58,10.0,10.0,10.0,Taiwan,Typica,Other
7.484714714401646,7.58,7.782481231896502,7.5,7.765285285598354,7.687195946298148,10.0,10.0,10.0,United States,Other,Pulped natural / honey
7.731808038808828,7.75,7.731808038808828,7.75,7.3101190421176385,7.75,10.0,10.0,10.0,Asia Pacific,Other,Other
7.3399391158195275,6.6190620314249236,7.058879378883505,7.451059736936022,7.431181505296968,7.068818494703032,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
8.055702937564961,7.856139794087078,7.300436856522117,7.83,7.5,7.92,10.0,10.0,10.0,Mexico,Typica,Natural / Dry
7.8565457636396925,7.773590252265653,7.75,8.056409747734346,7.5,7.693590252265653,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.900097167681032,7.58,7.615048583840516,7.58,7.785048583840516,7.58,10.0,10.0,10.0,East Africa,Other,Washed / Wet
8.067576990458697,8.17,7.75,8.083975363053217,7.75,7.83,10.0,10.0,10.0,United States,Other,Semi-washed / Semi-pulped
7.5,7.974487274355325,7.323133734479422,7.724487274355325,7.878433132760289,7.428646460124097,10.0,10.0,10.0,Asia Pacific,Catimor,Washed / Wet
7.5,7.860719856095348,7.33,7.5627200809463675,7.5627200809463675,7.96799977514898,10.0,10.0,10.0,Brazil,Catuai,Other
7.83,7.71508359735843,7.709280952971766,7.425802644386664,7.61491640264157,7.709280952971766,10.0,10.0,10.0,East Africa,Yellow Bourbon,Semi-washed / Semi-pulped
7.208539391044026,7.338103794031446,7.338103794031446,7.08,7.662921217911949,7.588103794031446,10.0,10.0,10.0,Asia Pacific,Typica,Natural / Dry
8.057340142032968,8.13008898748352,7.824591296582419,7.975497690901101,8.147340142032968,7.83,9.33,9.33,9.33,United States,Other,Natural / Dry
7.400351637389762,7.5,7.208247229453244,7.349648362610238,7.5,7.5,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.710650303986097,7.67,7.702967800043448,7.535731591984359,7.341300607972193,7.67,9.33,10.0,10.0,Taiwan,Other,Natural / Dry
7.592493400746796,6.8608042235220505,7.359597888238975,7.359597888238975,7.3891957764779495,7.359597888238975,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped
7.278373673610104,7.528373673610104,7.58,7.947331584559357,7.67,7.58,10.0,10.0,10.0,Asia Pacific,Sumatra,Semi-washed / Semi-pulped
8.350180487298973,8.42,8.057296951788656,8.229819512701027,8.292883535510319,7.957116464489682,10.0,10.0,10.0,Peru,Catimor,Washed / Wet
7.747500272722516,7.67,7.587811647742136,7.577187806812831,7.415000545445033,7.67,9.33,10.0,10.0,Mexico,Yellow Bourbon,Other
7.231230581925616,7.58,7.598769418074384,7.210114986591934,7.539885013408066,7.441115595333682,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.25,7.25,7.25,7.0,7.25,6.962385687862907,10.0,10.0,10.0,Taiwan,Typica,Other
7.794567574613666,7.67,7.5,7.9191351492273325,7.0307263293322935,7.3308648507726675,10.0,10.0,10.0,Asia Pacific,Catimor,Semi-washed / Semi-pulped
8.152787991969161,8.152787991969161,7.675325517065533,7.774424016061677,8.225575983938322,8.074674482934467,10.0,10.0,10.0,East Africa,Other,Natural / Dry
8.167307781482899,6.6222614635543655,6.995915354295815,7.340861509925472,6.418607572812916,7.33,8.67,8.998607572812917,10.0,Mexico,Mandheling,Semi-washed / Semi-pulped
6.907100265465896,7.184512201350867,6.802588064115029,7.460311670419076,7.197411935884971,7.092899734534104,10.0,10.0,10.0,Asia Pacific,Other,Other
7.389948099076533,7.389948099076533,7.065112806448575,7.900433216591019,7.709618684332448,7.940051900923467,10.0,10.0,7.940051900923467,Other,Other,Natural / Dry
7.83,7.749224148662965,7.821800756744031,8.152576608081066,7.5,7.75,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped
7.42,7.233784521097593,7.233784521097593,7.58,7.387569042195185,7.311757586234791,8.67,10.0,10.0,United States,Catimor,Natural / Dry
7.75,7.542822519915754,7.146729221988204,7.75,7.636953351036225,7.542822519915754,10.0,10.0,10.0,Mexico,Bourbon,Semi-washed / Semi-pulped
7.105666559907824,7.253588178774731,7.567921618866906,7.33,7.882255058959082,7.42,10.0,10.0,10.0,United States,Hawaiian Kona,Natural / Dry
7.586808946830882,7.08,6.583191053169118,7.163191053169118,7.575307274751297,6.92,10.0,8.672576503666525,10.0,Asia Pacific,Typica,Washed / Wet
8.397845047065356,8.6683796790698,8.127310415060915,7.702689584939086,7.575379169878171,7.877310415060914,10.0,10.0,10.0,Brazil,Other,Semi-washed / Semi-pulped
7.029776414112551,7.029776414112551,7.25,6.976365371347083,7.17,7.196588957234531,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.74086403026023,7.9070764896832735,7.5,7.672923510316727,7.002424918846088,7.17913596973977,9.33,10.0,10.0,Asia Pacific,Hawaiian Kona,Other
7.812726503108877,7.562726503108877,7.42,7.357273496891123,7.562726503108877,7.42,10.0,10.0,10.0,Taiwan,Typica,Pulped natural / honey
7.230247679839889,7.58,7.5,7.42,7.769752320160111,7.410704790512889,10.0,10.0,10.0,Asia Pacific,Other,Other
7.83,7.917838342206081,7.613783460988108,7.886216539011892,7.92,7.770269927299865,9.33,9.094593242887704,9.33,United States,Other,Natural / Dry
7.581442542943335,7.498557457056665,7.42,7.418557457056665,7.328377139188749,7.42,10.0,10.0,10.0,Asia Pacific,Catimor,Washed / Wet
6.646682582476176,6.552431904197028,6.3806505694121345,6.724901247691283,6.816682582476176,6.76943461731362,9.33,9.33,6.5363998911329855,Other,Hawaiian Kona,Natural / Dry
7.834935166618524,7.667532416690738,7.752467583309262,7.667532416690738,7.58,7.5,10.0,10.0,10.0,East Africa,Typica,Semi-washed / Semi-pulped
7.641994713262945,7.58,7.561994713262945,7.438005286737055,7.58,7.641994713262945,10.0,10.0,10.0,Brazil,Yellow Bourbon,Other
6.820209106942063,6.823030211721469,6.83,6.745851316500874,6.913196159061434,6.91734484256056,9.33,10.0,10.0,Taiwan,Other,Washed / Wet
7.869131095425099,7.925192787389852,7.619131095425099,7.483069403460346,7.942123383929506,8.044323882814952,9.33,9.33,9.33,Brazil,Other,Semi-washed / Semi-pulped
7.596871111960687,6.872237877483149,6.815996683567421,7.259755489651692,7.337115622308995,7.044877744825846,9.33,9.33,7.18823456105057,Asia Pacific,Other,Natural / Dry
